"","Made","Dist","Home","Stadium..","Indoor","Grass","Playoff","Time","Qtr","Marg","X.Marg.","Temp","Precip","Precip.Bin","Dewpt","Humidity","H.T.wind","C.wind","Altitude","Wind","Denver","FG.ID","Backup","Def.PA"
"1450",1,23,1,20,1,0,0,43,2,-14,14,72,0,0,52,0.5,0,0,3,0,0,1450,0,19.3
"1451",1,32,0,20,1,0,0,35,2,11,11,72,0,0,52,0.5,0,0,3,0,0,1451,0,21.3
"1452",1,25,1,20,1,0,0,30,2,-14,14,72,0,0,52,0.5,0,0,3,0,0,1452,0,19.3
"1453",1,25,0,20,1,0,0,18,3,11,11,72,0,0,52,0.5,0,0,3,0,0,1453,0,21.3
"1454",1,40,1,20,1,0,0,4,4,0,0,72,0,0,52,0.5,0,0,3,0,0,1454,0,19.3
"1455",1,45,1,24,0,1,0,41,2,-7,7,50,0,0,45,0.83,0,0,6,0,0,1455,0,15.6
"1456",1,48,1,24,0,1,0,31,2,-4,4,50,0,0,45,0.83,0,0,6,0,0,1456,0,15.6
"1457",1,22,0,24,0,1,0,30,2,1,1,50,0,0,45,0.83,0,0,6,0,0,1457,0,21.1
"1458",1,33,0,24,0,1,0,14,4,-3,3,48,0,0,44,0.86,0,0,6,0,0,1458,0,21.1
"1459",1,52,1,24,0,1,0,4,4,-7,7,48,0,0,44,0.86,0,0,6,0,0,1459,0,15.6
"1460",0,34,0,27,0,0,0,51,1,0,0,51.1,0.03,1,43,0.74,8.1,8.1,52,11.5,0,1460,0,24.4
"1461",1,41,0,27,0,0,0,45,1,14,14,51.1,0.03,1,43,0.74,8.1,8.1,52,11.5,0,1461,0,24.4
"1462",1,37,1,27,0,0,0,33,2,-10,10,52,0.03,1,42,0.69,11.5,0,52,11.5,0,1462,0,30.9
"1463",1,37,1,27,0,0,0,30,2,-7,7,52,0.03,1,42,0.69,11.5,0,52,11.5,0,1463,0,30.9
"1464",1,24,1,27,0,0,0,24,3,-4,4,51.1,0.02,1,43,0.74,7.5,3.1,52,8.1,0,1464,0,30.9
"1465",1,20,1,27,0,0,0,12,4,5,5,51.1,0.03,1,43,0.74,5.7,5.7,52,8.1,0,1465,0,30.9
"1466",1,50,0,27,0,0,0,8,4,-8,8,51.1,0.03,1,43,0.74,5.7,5.7,52,8.1,0,1466,0,24.4
"1467",1,40,1,28,0,1,0,53,1,0,0,62.1,0,0,46,0.56,0,0,65,0,0,1467,0,25.1
"1468",1,21,0,28,0,1,0,51,1,-3,3,62.1,0,0,46,0.56,0,0,65,0,0,1468,0,17.6
"1469",1,25,1,28,0,1,0,10,4,0,0,63,0,0,45,0.52,4,9.6,65,10.4,0,1469,0,25.1
"1470",1,28,0,28,0,1,0,3,4,4,4,63,0,0,45,0.52,4,9.6,65,10.4,0,1470,0,17.6
"1471",0,45,1,30,0,1,0,43,2,-7,7,82.4,0,0,57,0.42,10.7,25.9,52,28,0,1471,0,18.6
"1472",1,38,1,30,0,1,0,30,2,-7,7,82.4,0,0,57,0.42,10.7,25.9,52,28,0,1472,0,18.6
"1473",1,38,1,35,0,0,0,14,4,-7,7,57,0,0,44,0.62,0,0,60,0,0,1473,0,20
"1474",1,22,1,35,0,0,0,2,4,3,3,57,0,0,44,0.62,0,0,60,0,0,1474,0,20
"1475",1,22,1,37,0,0,0,49,1,7,7,68,0,0,49,0.5,8.5,3.5,797,9.2,0,1475,0,20.8
"1476",1,37,1,37,0,0,0,42,2,10,10,71.1,0,0,50,0.47,10.6,4.4,797,11.5,0,1476,0,20.8
"1477",1,56,0,37,0,0,0,30,2,-13,13,71.1,0,0,50,0.47,10.6,4.4,797,11.5,0,1477,0,19.2
"1478",0,42,0,37,0,0,0,0,4,-3,3,71.1,0,0,49,0.45,13.9,5.7,797,15,0,1478,0,19.2
"1479",1,40,1,10,0,1,0,55,1,0,0,46,0,0,29,0.51,5.7,5.7,5280,8.1,1,1479,0,20.3
"1480",0,39,1,28,0,1,0,52,1,0,0,55.9,0,0,45,0.67,0,22.6,65,22.6,0,1480,0,23.4
"1481",1,50,0,28,0,1,0,30,2,-7,7,55,0,0,45,0.69,0,16.1,65,16.1,0,1481,0,17.6
"1482",1,38,0,28,0,1,0,22,3,-4,4,54,0,0,45,0.72,0,15,65,15,0,1482,0,17.6
"1483",1,21,1,28,0,1,0,10,4,1,1,54,0,0,45,0.72,0,17.3,65,17.3,0,1483,0,23.4
"1484",1,32,0,1,1,1,0,31,2,7,7,72,0,0,52,0.5,0,0,1152,0,0,1484,0,20.3
"1485",1,27,1,1,1,1,0,30,2,-10,10,72,0,0,52,0.5,0,0,1152,0,0,1485,0,24.4
"1486",1,20,0,1,1,1,0,13,4,0,0,72,0,0,52,0.5,0,0,1152,0,0,1486,0,20.3
"1487",1,35,0,5,0,1,0,56,1,0,0,73.9,0,0,54,0.5,1.3,3.2,870,3.5,0,1487,0,19.3
"1488",1,24,0,5,0,1,0,24,3,-11,11,75.9,0,0,48.9,0.38,3.2,1.3,870,3.5,0,1488,0,19.3
"1489",0,51,1,5,0,1,0,21,3,8,8,75.9,0,0,48.9,0.38,3.2,1.3,870,3.5,0,1489,0,20.3
"1490",0,34,0,5,0,1,0,6,4,-2,2,75.9,0,0,46.9,0.36,0,3.5,870,3.5,0,1490,0,19.3
"1491",0,38,0,12,0,1,0,55,1,0,0,46.9,0,0,27,0.46,4.1,4.1,650,5.8,0,1491,0,18.6
"1492",0,52,1,12,0,1,0,51,1,0,0,46.9,0,0,27,0.46,4.1,4.1,650,5.8,0,1492,0,15.6
"1493",1,48,1,12,0,1,0,30,2,0,0,44.1,0,0,30,0.58,2.5,2.5,650,3.5,0,1493,0,15.6
"1494",1,31,0,14,1,0,0,43,2,0,0,72,0,0,52,0.5,0,0,797,0,0,1494,0,19.2
"1495",1,36,0,14,1,0,0,4,4,10,10,72,0,0,52,0.5,0,0,797,0,0,1495,0,19.2
"1496",1,51,0,17,0,1,0,56,1,0,0,82.9,0,0,72,0.69,5.7,5.7,40,8.1,0,1496,0,24.4
"1497",1,49,1,17,0,1,0,37,2,3,3,84,0,0,73,0.69,10.4,0,40,10.4,0,1497,0,25
"1498",1,50,0,17,0,1,0,32,2,-6,6,84,0,0,73,0.69,10.4,0,40,10.4,0,1498,0,24.4
"1499",1,30,1,17,0,1,0,30,2,10,10,84,0,0,73,0.69,10.4,0,40,10.4,0,1499,0,25
"1500",1,54,0,17,0,1,0,19,3,-13,13,84.2,0,0,73,0.7,10.4,0,40,10.4,0,1500,0,24.4
"1501",1,45,1,17,0,1,0,6,4,3,3,84,0,0,73,0.69,8.5,3.5,40,9.2,0,1501,0,25
"1502",1,25,1,17,0,1,0,0,4,-1,1,84,0,0,73,0.69,8.5,3.5,40,9.2,0,1502,0,25
"1503",1,22,1,18,1,0,0,54,1,0,0,72,0,0,52,0.5,0,0,640,0,0,1503,0,30.9
"1504",0,48,0,18,1,0,0,48,1,-3,3,72,0,0,52,0.5,0,0,640,0,0,1504,0,19.5
"1505",1,38,0,18,1,0,0,30,2,-10,10,72,0,0,52,0.5,0,0,640,0,0,1505,0,19.5
"1506",1,35,1,18,1,0,0,7,4,14,14,72,0,0,52,0.5,0,0,640,0,0,1506,0,30.9
"1507",1,50,0,23,0,1,0,49,1,-7,7,59,0,0,34,0.39,1.8,1.8,42,2.5,0,1507,0,23.7
"1508",1,50,1,23,0,1,0,47,1,4,4,59,0,0,34,0.39,1.8,1.8,42,2.5,0,1508,0,26.5
"1509",1,25,0,23,0,1,0,36,2,0,0,61,0,0,29,0.3,3.3,3.3,42,4.7,0,1509,0,23.7
"1510",0,52,0,23,0,1,0,25,3,3,3,61,0,0,42,0.5,2.6,6.4,42,6.9,0,1510,0,23.7
"1511",0,45,1,23,0,1,0,21,3,-3,3,61,0,0,42,0.5,2.6,6.4,42,6.9,0,1511,0,26.5
"1512",1,31,0,23,0,1,0,6,4,3,3,61,0,0,48,0.62,1.3,3.2,42,3.5,0,1512,0,23.7
"1513",0,51,0,25,0,1,0,55,1,0,0,63,0,0,50,0.63,0,0,722,0,0,1513,0,20.3
"1514",1,28,1,25,0,1,0,49,1,0,0,63,0,0,50,0.63,0,0,722,0,0,1514,0,18.2
"1515",1,33,1,25,0,1,0,34,2,3,3,64.9,0,0,51,0.61,1.8,4.2,722,4.6,0,1515,0,18.2
"1516",1,35,1,25,0,1,0,30,2,0,0,64.9,0,0,51,0.61,1.8,4.2,722,4.6,0,1516,0,18.2
"1517",1,23,0,25,0,1,0,26,3,-3,3,66,0,0,52,0.6,2.2,5.4,722,5.8,0,1517,0,20.3
"1518",1,32,0,25,0,1,0,21,3,0,0,66,0,0,52,0.6,2.2,5.4,722,5.8,0,1518,0,20.3
"1519",1,34,1,25,0,1,0,11,4,-3,3,64.9,0,0,51,0.61,2.6,6.4,722,6.9,0,1519,0,18.2
"1520",1,32,0,25,0,1,0,7,4,0,0,64.9,0,0,51,0.61,2.6,6.4,722,6.9,0,1520,0,20.3
"1521",1,43,0,25,0,1,0,2,4,3,3,64.9,0,0,51,0.61,2.6,6.4,722,6.9,0,1521,0,20.3
"1522",1,18,0,26,0,1,0,36,2,-14,14,68,0,0,47,0.47,10.6,4.4,20,11.5,0,1522,0,20
"1523",1,25,0,26,0,1,0,30,2,-11,11,68,0,0,47,0.47,10.6,4.4,20,11.5,0,1523,0,20
"1524",1,25,0,26,0,1,0,20,3,-15,15,69.1,0,0,51,0.53,8.1,0,20,8.1,0,1524,0,20
"1525",1,29,1,26,0,1,0,0,4,5,5,69.1,0,0,48,0.47,6.5,6.5,20,9.2,0,1525,0,21.1
"1526",1,32,1,29,1,0,0,22,3,0,0,72,0,0,52,0.5,0,0,545,0,0,1526,0,21.3
"1527",1,38,1,31,0,1,0,40,2,7,7,70,0,0,53,0.55,5.8,0,410,5.8,0,1527,0,20.4
"1528",0,60,1,31,0,1,0,30,2,-3,3,70,0,0,53,0.55,5.8,0,410,5.8,0,1528,0,20.4
"1529",1,25,0,31,0,1,0,23,3,-3,3,71.1,0,0,52,0.51,0,0,410,0,0,1529,0,25.1
"1530",1,51,1,31,0,1,0,3,4,7,7,70,0,0,53,0.55,7.4,7.4,410,10.5,0,1530,0,20.4
"1531",1,24,0,32,0,1,0,30,2,0,0,73.4,0,0,52,0.47,5.8,0,207,5.8,0,1531,0,21
"1532",1,30,1,32,0,1,0,10,4,-3,3,71.6,0,0,48,0.43,4.2,1.8,207,4.6,0,1532,0,20.3
"1533",1,35,1,32,0,1,0,1,4,7,7,71.6,0,0,48,0.43,4.2,1.8,207,4.6,0,1533,0,20.3
"1534",1,32,1,35,0,0,0,53,1,-7,7,64.9,0,0,55,0.7,6.9,0,60,6.9,0,1534,0,23.8
"1535",0,49,0,35,0,0,0,48,1,4,4,64.9,0,0,55,0.7,6.9,0,60,6.9,0,1535,0,14.8
"1536",1,37,1,35,0,0,0,30,2,-11,11,66.9,0,0,56,0.68,3.5,0,60,3.5,0,1536,0,23.8
"1537",1,40,1,35,0,0,0,14,4,-8,8,64.9,0,0,55,0.7,5.8,0,60,5.8,0,1537,0,23.8
"1538",1,21,0,35,0,0,0,0,4,-1,1,64.9,0,0,55,0.7,5.8,0,60,5.8,0,1538,0,14.8
"1539",0,36,0,8,0,1,0,49,1,0,0,46,0,0,35,0.66,9.6,4,590,10.4,0,1539,1,23.4
"1540",1,44,0,8,0,1,0,22,3,7,7,46,0,0,35,0.66,13.9,5.7,590,15,0,1540,1,23.4
"1541",1,29,1,5,0,1,0,55,1,0,0,55,0,0,54,0.96,0,0,870,0,0,1541,0,24.4
"1542",1,33,1,5,0,1,0,14,4,-11,11,48.2,0,0,46,0.93,2.5,2.5,870,3.5,0,1542,0,24.4
"1543",1,37,0,5,0,1,0,7,4,8,8,48.2,0,0,46,0.93,2.5,2.5,870,3.5,0,1543,0,19.3
"1544",1,48,1,5,0,1,0,1,4,-10,10,48.2,0,0,46,0.93,2.5,2.5,870,3.5,0,1544,0,24.4
"1545",1,46,1,3,0,0,0,50,1,-7,7,55,0,0,41,0.59,4.9,4.9,19,6.9,0,1545,0,19.2
"1546",1,44,1,3,0,0,0,49,1,-4,4,55,0,0,41,0.59,4.9,4.9,19,6.9,0,1546,0,19.2
"1547",1,38,1,3,0,0,0,34,2,-1,1,55,0,0,41,0.59,8.5,3.5,19,9.2,0,1547,0,19.2
"1548",1,36,1,3,0,0,0,30,2,-5,5,55,0,0,41,0.59,8.5,3.5,19,9.2,0,1548,0,19.2
"1549",0,30,1,3,0,0,0,20,3,-2,2,54,0,0,41,0.62,8.5,3.5,19,9.2,0,1549,0,19.2
"1550",1,20,1,3,0,0,0,10,4,-2,2,53.1,0,0,41,0.64,7.5,3.1,19,8.1,0,1550,0,19.2
"1551",1,25,0,3,0,0,0,7,4,-1,1,53.1,0,0,41,0.64,7.5,3.1,19,8.1,0,1551,0,16.3
"1552",1,25,0,6,0,1,0,55,1,0,0,48.9,0,0,43,0.8,0,5.8,600,5.8,0,1552,0,23.4
"1553",1,45,1,6,0,1,0,44,2,-10,10,48.9,0,0,44,0.83,0,4.6,600,4.6,0,1553,0,21.1
"1554",1,28,1,6,0,1,0,40,2,-7,7,48.9,0,0,44,0.83,0,4.6,600,4.6,0,1554,0,21.1
"1555",1,28,1,6,0,1,0,30,2,-4,4,48.9,0,0,44,0.83,0,4.6,600,4.6,0,1555,0,21.1
"1556",1,49,1,6,0,1,0,25,3,-1,1,46.9,0,0,42,0.83,2.2,5.4,600,5.8,0,1556,0,21.1
"1557",0,48,1,6,0,1,0,11,4,3,3,48,0,0,41,0.77,2.6,6.4,600,6.9,0,1557,0,21.1
"1558",1,45,0,9,1,0,0,40,2,0,0,72,0,0,52,0.5,0,0,1368,0,0,1558,0,15.6
"1559",0,46,1,9,1,0,0,31,2,-3,3,72,0,0,52,0.5,0,0,1368,0,0,1559,0,21
"1560",0,39,0,9,1,0,0,30,2,3,3,72,0,0,52,0.5,0,0,1368,0,0,1560,0,15.6
"1561",1,31,0,9,1,0,0,15,3,3,3,72,0,0,52,0.5,0,0,1368,0,0,1561,0,15.6
"1562",0,50,0,9,1,0,0,7,4,6,6,72,0,0,52,0.5,0,0,1368,0,0,1562,0,15.6
"1563",1,28,0,10,0,1,0,40,2,7,7,50,0,0,21,0.32,8.5,3.5,5280,9.2,1,1563,0,20.3
"1564",1,47,0,10,0,1,0,34,2,10,10,50,0,0,21,0.32,8.5,3.5,5280,9.2,1,1564,0,20.3
"1565",1,23,1,10,0,1,0,24,3,-13,13,48.9,0,0,23,0.36,2.6,6.4,5280,6.9,1,1565,0,20
"1566",1,28,0,10,0,1,0,14,4,17,17,43,0,0,20,0.4,9.6,4,5280,10.4,1,1566,0,20.3
"1567",1,19,0,10,0,1,0,10,4,20,20,43,0,0,20,0.4,9.6,4,5280,10.4,1,1567,0,20.3
"1568",1,44,0,11,1,0,0,56,1,0,0,72,0,0,52,0.5,0,0,184,0,0,1568,0,30.9
"1569",1,31,1,11,1,0,0,54,1,-3,3,72,0,0,52,0.5,0,0,184,0,0,1569,0,23.4
"1570",1,29,0,11,1,0,0,30,2,0,0,72,0,0,52,0.5,0,0,184,0,0,1570,0,30.9
"1571",1,23,1,12,0,1,0,55,1,0,0,54,0,0,46,0.75,12.7,0,650,12.7,0,1571,0,17.6
"1572",1,46,0,12,0,1,0,52,1,-3,3,54,0,0,46,0.75,12.7,0,650,12.7,0,1572,0,18.6
"1573",1,27,1,12,0,1,0,47,1,0,0,54,0,0,46,0.75,12.7,0,650,12.7,0,1573,0,17.6
"1574",1,27,1,12,0,1,0,30,2,17,17,55,0,0,46,0.72,11.5,0,650,11.5,0,1574,0,17.6
"1575",1,29,1,15,0,1,0,55,1,0,0,71.1,0,0,69,0.93,6.4,2.6,22,6.9,0,1575,0,20.4
"1576",1,26,0,15,0,1,0,49,1,-3,3,71.1,0,0,69,0.93,6.4,2.6,22,6.9,0,1576,0,23.8
"1577",1,28,0,15,0,1,0,47,1,0,0,71.1,0,0,69,0.93,6.4,2.6,22,6.9,0,1577,0,23.8
"1578",1,22,0,15,0,1,0,30,2,-4,4,73,0,0,69,0.87,7.5,3.1,22,8.1,0,1578,0,23.8
"1579",1,36,0,16,0,1,0,44,2,0,0,57.9,0,0,42,0.56,6.4,2.6,889,6.9,0,1579,0,26.5
"1580",1,27,1,16,0,1,0,15,3,-3,3,57,0,0,43,0.59,8.1,0,889,8.1,0,1580,0,20.3
"1581",1,22,1,16,0,1,0,0,4,0,0,57,0,0,43,0.59,4.2,1.8,889,4.6,0,1581,0,20.3
"1582",1,40,0,18,1,0,0,15,3,-28,28,72,0,0,52,0.5,0,0,640,0,0,1582,0,19.5
"1583",1,26,1,19,0,0,0,34,2,21,21,46,0,0,34,0.63,3.1,7.5,289,8.1,0,1583,0,14.8
"1584",0,40,1,19,0,0,0,30,2,24,24,46,0,0,34,0.63,3.1,7.5,289,8.1,0,1584,0,14.8
"1585",0,57,1,23,0,1,0,30,2,-7,7,55.9,0,0,49,0.77,6.5,6.5,42,9.2,0,1585,0,18.2
"1586",1,52,1,23,0,1,0,25,3,-7,7,55.9,0,0,49,0.77,6.5,6.5,42,9.2,0,1586,0,18.2
"1587",0,37,0,23,0,1,0,20,3,4,4,55.9,0,0,49,0.77,6.5,6.5,42,9.2,0,1587,0,23.7
"1588",1,25,0,23,0,1,0,18,3,4,4,55.9,0,0,49,0.77,6.5,6.5,42,9.2,0,1588,0,23.7
"1589",1,33,1,23,0,1,0,0,4,0,0,55.4,0,0,48,0.77,4.1,4.1,42,5.8,0,1589,0,18.2
"1590",1,40,1,29,1,0,0,57,1,0,0,72,0,0,52,0.5,0,0,545,0,0,1590,0,20.3
"1591",1,20,1,29,1,0,0,15,3,-18,18,72,0,0,52,0.5,0,0,545,0,0,1591,0,20.3
"1592",1,38,0,30,0,1,0,34,2,0,0,78.8,0,0,72,0.78,10.4,0,52,10.4,0,1592,0,25
"1593",1,39,1,35,0,0,0,48,1,0,0,54,0,0,38,0.55,3.1,7.5,60,8.1,0,1593,0,20.3
"1594",0,31,1,35,0,0,0,40,2,-4,4,55,0,0,37,0.51,2.6,6.4,60,6.9,0,1594,0,20.3
"1595",0,35,0,35,0,0,0,32,2,-3,3,55,0,0,37,0.51,2.6,6.4,60,6.9,0,1595,0,26.7
"1596",1,25,0,35,0,0,0,17,3,-10,10,55,0,0,37,0.51,4.1,4.1,60,5.8,0,1596,0,26.7
"1597",1,36,1,35,0,0,0,0,4,0,0,54,0,0,37,0.53,5.7,5.7,60,8.1,0,1597,0,20.3
"1598",0,49,1,39,0,0,0,23,3,0,0,62,0,0,60,0.93,1.8,4.2,165,4.6,0,1598,0,25.1
"1599",1,50,0,39,0,0,0,17,3,0,0,62,0,0,60,0.93,1.8,4.2,165,4.6,0,1599,0,20.8
"1600",1,26,1,39,0,0,0,15,3,-3,3,62,0,0,60,0.93,1.8,4.2,165,4.6,0,1600,0,25.1
"1601",0,49,0,39,0,0,0,10,4,0,0,62.1,0,0,60,0.93,0,3.5,165,3.5,0,1601,0,20.8
"1602",1,53,0,39,0,0,0,0,4,0,0,62.1,0,0,60,0.93,0,3.5,165,3.5,0,1602,0,20.8
"1603",0,49,1,39,0,0,0,0,4,-3,3,62.1,0,0,60,0.93,0,3.5,165,3.5,0,1603,0,25.1
"1604",1,26,1,10,0,1,0,47,1,0,0,62.1,0,0,10,0.13,0,0,5280,0,1,1604,0,26.7
"1605",1,32,1,10,0,1,0,40,2,3,3,52,0,0,13,0.21,0,0,5280,0,1,1605,0,26.7
"1606",1,47,1,10,0,1,0,33,2,13,13,52,0,0,13,0.21,0,0,5280,0,1,1606,0,26.7
"1607",1,39,0,10,0,1,0,23,3,-16,16,46,0,0,15,0.29,6.9,0,5280,6.9,1,1607,0,20.3
"1608",1,52,0,10,0,1,0,15,3,-13,13,46,0,0,15,0.29,6.9,0,5280,6.9,1,1608,0,20.3
"1609",1,24,1,10,0,1,0,5,4,17,17,39.9,0,0,19,0.43,5.8,0,5280,5.8,1,1609,0,26.7
"1610",0,43,0,11,1,0,0,49,1,-7,7,72,0,0,52,0.5,0,0,184,0,0,1610,0,30.9
"1611",1,20,0,11,1,0,0,36,2,0,0,72,0,0,52,0.5,0,0,184,0,0,1611,0,30.9
"1612",1,25,0,11,1,0,0,31,2,3,3,72,0,0,52,0.5,0,0,184,0,0,1612,0,30.9
"1613",0,54,1,11,1,0,0,18,3,-13,13,72,0,0,52,0.5,0,0,184,0,0,1613,0,18.6
"1614",1,22,1,11,1,0,0,5,4,-18,18,72,0,0,52,0.5,0,0,184,0,0,1614,0,18.6
"1615",1,36,1,38,0,0,0,45,1,0,0,61,0,0,24,0.24,0,0,1368,0,0,1615,0,23.7
"1616",0,49,1,38,0,0,0,36,2,10,10,62.1,0,0,25,0.24,0,0,1368,0,0,1616,0,23.7
"1617",1,45,1,2,1,0,0,40,2,0,0,72,0,0,52,0.5,0,0,1083,0,0,1617,0,25
"1618",1,39,0,2,1,0,0,30,2,-3,3,72,0,0,52,0.5,0,0,1083,0,0,1618,0,20.3
"1619",1,37,1,2,1,0,0,21,3,-7,7,72,0,0,52,0.5,0,0,1083,0,0,1619,0,25
"1620",0,43,1,2,1,0,0,6,4,-4,4,72,0,0,52,0.5,0,0,1083,0,0,1620,0,25
"1621",0,51,0,2,1,0,0,2,4,4,4,72,0,0,52,0.5,0,0,1083,0,0,1621,0,20.3
"1622",1,44,0,3,0,0,0,24,3,-7,7,55,0,0,39,0.55,2.6,6.4,19,6.9,0,1622,0,16.3
"1623",1,24,1,3,0,0,0,1,4,-3,3,59,0,0,39,0.48,3.1,7.5,19,8.1,0,1623,0,20.3
"1624",0,56,1,3,0,0,0,0,4,0,0,59,0,0,39,0.48,3.1,7.5,19,8.1,0,1624,0,20.3
"1625",1,29,1,3,0,0,0,0,4,0,0,59,0,0,39,0.48,3.1,7.5,19,8.1,0,1625,0,20.3
"1626",0,44,1,4,0,0,0,47,1,0,0,50,0,0,38,0.63,4.9,11.7,234,12.7,0,1626,0,24.4
"1627",1,56,1,4,0,0,0,3,4,0,0,48,0,0,41,0.77,0,6.9,234,6.9,0,1627,0,24.4
"1628",1,37,1,7,0,0,0,48,1,0,0,59,0,0,41,0.51,9.8,9.8,495,13.9,0,1628,0,23.4
"1629",1,53,1,7,0,0,0,30,2,10,10,60.1,0,0,41,0.49,6.6,16,495,17.3,0,1629,0,23.4
"1630",1,28,1,7,0,0,0,15,3,6,6,59,0,0,42,0.53,4.4,10.6,495,11.5,0,1630,0,23.4
"1631",1,52,1,18,1,0,0,37,2,7,7,72,0,0,52,0.5,0,0,640,0,0,1631,0,23.4
"1632",1,38,0,18,1,0,0,27,3,-17,17,72,0,0,52,0.5,0,0,640,0,0,1632,0,19.5
"1633",1,37,1,18,1,0,0,22,3,14,14,72,0,0,52,0.5,0,0,640,0,0,1633,0,23.4
"1634",1,20,1,18,1,0,0,13,4,17,17,72,0,0,52,0.5,0,0,640,0,0,1634,0,23.4
"1635",1,29,1,24,0,1,0,53,1,-7,7,57.9,0,0,35,0.42,4.1,4.1,6,5.8,0,1635,0,21
"1636",1,24,1,24,0,1,0,30,2,-4,4,61,0,0,36,0.39,7.5,3.1,6,8.1,0,1636,0,21
"1637",1,41,1,24,0,1,0,30,2,-1,1,61,0,0,36,0.39,7.5,3.1,6,8.1,0,1637,0,21
"1638",1,25,0,24,0,1,0,11,4,5,5,60.1,0,0,37,0.42,8.5,3.5,6,9.2,0,1638,0,21.1
"1639",1,32,1,24,0,1,0,1,4,0,0,60.1,0,0,37,0.42,8.5,3.5,6,9.2,0,1639,0,21
"1640",1,55,1,26,0,1,0,19,3,21,21,64,0,0,50,0.6,15.5,0,20,15.5,0,1640,0,26.5
"1641",1,23,1,26,0,1,0,5,4,24,24,63,0,0,48,0.58,10.6,4.4,20,11.5,0,1641,0,26.5
"1642",1,46,1,28,0,1,0,55,1,0,0,68,0,0,28,0.22,0,0,65,0,0,1642,0,23.8
"1643",0,40,0,28,0,1,0,43,2,-3,3,69.1,0,0,24,0.18,0,0,65,0,0,1643,0,17.6
"1644",1,32,0,28,0,1,0,30,2,-17,17,69.1,0,0,24,0.18,0,0,65,0,0,1644,0,17.6
"1645",1,27,1,28,0,1,0,22,3,14,14,69.1,0,0,27,0.21,0,0,65,0,0,1645,0,23.8
"1646",0,21,0,28,0,1,0,7,4,-17,17,64.9,0,0,26,0.23,0,13.8,65,13.8,0,1646,0,17.6
"1647",0,46,1,29,1,0,0,56,1,0,0,72,0,0,52,0.5,0,0,545,0,0,1647,0,24.4
"1648",1,55,1,29,1,0,0,30,2,0,0,72,0,0,52,0.5,0,0,545,0,0,1648,0,24.4
"1649",1,29,0,29,1,0,0,18,3,4,4,72,0,0,52,0.5,0,0,545,0,0,1649,0,27.3
"1650",1,38,0,29,1,0,0,9,4,14,14,72,0,0,52,0.5,0,0,545,0,0,1650,0,27.3
"1651",1,52,1,31,0,1,0,55,1,0,0,60.1,0,0,41,0.49,10.6,4.4,410,11.5,0,1651,0,20.3
"1652",1,24,1,31,0,1,0,43,2,3,3,59,0,0,44,0.58,4.9,4.9,410,6.9,0,1652,0,20.3
"1653",1,41,0,31,0,1,0,32,2,-6,6,59,0,0,44,0.58,4.9,4.9,410,6.9,0,1653,0,25.1
"1654",0,48,1,35,0,0,0,47,1,0,0,55,0,0,30,0.38,7.4,7.4,60,10.5,0,1654,0,19.3
"1655",1,40,0,35,0,0,0,40,2,0,0,57,0,0,32,0.39,5.7,5.7,60,8.1,0,1655,0,14.8
"1656",1,28,0,35,0,0,0,11,4,-11,11,57.9,0,0,34,0.41,5.7,5.7,60,8.1,0,1656,0,14.8
"1657",1,47,1,35,0,0,0,3,4,8,8,57.9,0,0,34,0.41,5.7,5.7,60,8.1,0,1657,0,19.3
"1658",1,35,1,39,0,0,0,40,2,14,14,73.9,0,0,64,0.71,14.5,6,165,15.7,0,1658,0,19.2
"1659",1,33,1,39,0,0,0,31,2,10,10,73.9,0,0,64,0.71,14.5,6,165,15.7,0,1659,0,19.2
"1660",0,32,0,39,0,0,0,13,4,-6,6,73.9,0,0,63,0.68,8.5,3.5,165,9.2,0,1660,0,20.8
"1661",1,30,1,20,1,0,0,56,1,0,0,72,0,0,52,0.5,0,0,3,0,0,1661,0,17.8
"1662",1,36,0,20,1,0,0,34,2,-10,10,72,0,0,52,0.5,0,0,3,0,0,1662,0,21.3
"1663",0,50,0,20,1,0,0,30,2,-14,14,72,0,0,52,0.5,0,0,3,0,0,1663,0,21.3
"1664",0,37,1,20,1,0,0,5,4,21,21,72,0,0,52,0.5,0,0,3,0,0,1664,0,17.8
"1665",1,49,1,4,0,0,0,55,1,0,0,39.9,0,0,34,0.79,11.4,11.4,234,16.1,0,1665,0,14.8
"1666",1,38,0,4,0,0,0,48,1,-3,3,39.9,0,0,34,0.79,11.4,11.4,234,16.1,0,1666,0,20.4
"1667",1,49,0,4,0,0,0,43,2,0,0,39,0,0,32,0.76,9,9,234,12.7,0,1667,0,20.4
"1668",1,31,0,4,0,0,0,36,2,-4,4,39,0,0,32,0.76,9,9,234,12.7,0,1668,0,20.4
"1669",1,37,0,4,0,0,0,15,3,6,6,37.9,0,0,30,0.73,9,9,234,12.7,0,1669,0,20.4
"1670",1,32,1,4,0,0,0,5,4,-9,9,37,0,0,29,0.73,5.7,5.7,234,8.1,0,1670,0,14.8
"1671",1,25,0,1,1,1,0,32,2,-7,7,72,0,0,52,0.5,0,0,1152,0,0,1671,0,20.3
"1672",1,31,1,1,1,1,0,22,3,11,11,72,0,0,52,0.5,0,0,1152,0,0,1672,0,19.5
"1673",1,30,1,1,1,1,0,18,3,14,14,72,0,0,52,0.5,0,0,1152,0,0,1673,0,19.5
